top - 19:41:36 up 50 min,  1 user,  load average: 16.17, 15.64, 9.71
Tasks: 427 total,   6 running, 421 sleeping,   0 stopped,   0 zombie
%Cpu(s): 56.0 us,  4.0 sy,  0.0 ni, 40.1 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st
MiB Mem :  31797.6 total,  20966.2 free,   4290.3 used,   6541.0 buff/cache
MiB Swap:   2048.0 total,   2048.0 free,      0.0 used.  26003.3 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 431753 user      20   0  869260  32160  20388 S   6.2   0.1   0:01.17 lifecyc+
 441986 user      20   0   16208   4392   3368 R   6.2   0.0   0:00.01 top
      1 root      20   0  168180  13640   8384 S   0.0   0.0   0:01.94 systemd
      2 root      20   0       0      0      0 S   0.0   0.0   0:00.01 kthreadd
      3 root      20   0       0      0      0 S   0.0   0.0   0:00.00 pool_wo+
      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
      5 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
      7 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
      9 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     12 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     13 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tas+
     14 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tas+
     15 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tas+
     16 root      20   0       0      0      0 S   0.0   0.0   0:00.14 ksoftir+
     17 root      20   0       0      0      0 I   0.0   0.0   0:02.37 rcu_pre+
     18 root      rt   0       0      0      0 S   0.0   0.0   0:01.84 migrati+
     19 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     20 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/0
     21 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/2
     22 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     23 root      rt   0       0      0      0 S   0.0   0.0   0:01.06 migrati+
     24 root      20   0       0      0      0 S   0.0   0.0   0:00.06 ksoftir+
     26 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     27 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/4
     28 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     29 root      rt   0       0      0      0 S   0.0   0.0   0:00.75 migrati+
     30 root      20   0       0      0      0 S   0.0   0.0   0:00.09 ksoftir+
     32 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     33 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/6
     34 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     35 root      rt   0       0      0      0 S   0.0   0.0   0:00.63 migrati+
     36 root      20   0       0      0      0 S   0.0   0.0   0:00.09 ksoftir+
     38 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     39 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/8
     40 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     41 root      rt   0       0      0      0 S   0.0   0.0   0:00.68 migrati+
     42 root      20   0       0      0      0 S   0.0   0.0   0:00.07 ksoftir+
     44 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     45 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/10
     46 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     47 root      rt   0       0      0      0 S   0.0   0.0   0:00.57 migrati+
     48 root      20   0       0      0      0 S   0.0   0.0   0:00.07 ksoftir+
     50 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     51 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/12
     52 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     53 root      rt   0       0      0      0 S   0.0   0.0   0:03.70 migrati+
     54 root      20   0       0      0      0 S   0.0   0.0   0:00.10 ksoftir+
     55 root      20   0       0      0      0 I   0.0   0.0   0:00.37 kworker+
     56 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     57 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/13
     58 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     59 root      rt   0       0      0      0 S   0.0   0.0   0:01.96 migrati+
     60 root      20   0       0      0      0 S   0.0   0.0   0:00.09 ksoftir+
     62 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     63 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/14
     64 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     65 root      rt   0       0      0      0 S   0.0   0.0   0:01.34 migrati+
     66 root      20   0       0      0      0 S   0.0   0.0   0:00.09 ksoftir+
     67 root      20   0       0      0      0 I   0.0   0.0   0:00.17 kworker+
     68 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     69 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/15
     70 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     71 root      rt   0       0      0      0 S   0.0   0.0   0:01.04 migrati+
     72 root      20   0       0      0      0 S   0.0   0.0   0:00.09 ksoftir+
     74 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     75 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/1
     76 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     77 root      rt   0       0      0      0 S   0.0   0.0   0:00.41 migrati+
     78 root      20   0       0      0      0 S   0.0   0.0   0:00.06 ksoftir+
     80 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     81 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/3
     82 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     83 root      rt   0       0      0      0 S   0.0   0.0   0:00.31 migrati+
     84 root      20   0       0      0      0 S   0.0   0.0   0:00.05 ksoftir+
     86 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     87 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/5
     88 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     89 root      rt   0       0      0      0 S   0.0   0.0   0:00.21 migrati+
     90 root      20   0       0      0      0 S   0.0   0.0   0:00.05 ksoftir+
     92 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     93 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/7
     94 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     95 root      rt   0       0      0      0 S   0.0   0.0   0:00.20 migrati+
     96 root      20   0       0      0      0 S   0.0   0.0   0:00.04 ksoftir+
     98 root       0 -20       0      0      0 I   0.0   0.0   0:00.03 kworker+
     99 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/9
    100 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
    101 root      rt   0       0      0      0 S   0.0   0.0   0:00.21 migrati+
    102 root      20   0       0      0      0 S   0.0   0.0   0:00.06 ksoftir+
    104 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    105 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/11
    106 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
    107 root      rt   0       0      0      0 S   0.0   0.0   0:00.21 migrati+
    108 root      20   0       0      0      0 S   0.0   0.0   0:00.05 ksoftir+
    110 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    111 root      20   0       0      0      0 S   0.0   0.0   0:00.00 kdevtmp+
    112 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    113 root      20   0       0      0      0 S   0.0   0.0   0:00.72 kauditd
    114 root      20   0       0      0      0 S   0.0   0.0   0:00.00 khungta+
    115 root      20   0       0      0      0 S   0.0   0.0   0:00.00 oom_rea+
    117 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    119 root      20   0       0      0      0 S   0.0   0.0   0:00.20 kcompac+
    120 root      25   5       0      0      0 S   0.0   0.0   0:00.00 ksmd
    121 root      39  19       0      0      0 S   0.0   0.0   0:00.00 khugepa+
    122 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    123 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    124 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    125 root     -51   0       0      0      0 S   0.0   0.0   0:00.31 irq/9-a+
    128 root      20   0       0      0      0 I   0.0   0.0   0:00.21 kworker+
    130 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    131 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    132 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    133 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    134 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    135 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    136 root      20   0       0      0      0 I   0.0   0.0   0:00.34 kworker+
    137 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 watchdo+
    138 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    139 root       0 -20       0      0      0 I   0.0   0.0   0:00.06 kworker+
    141 root      20   0       0      0      0 S   0.0   0.0   0:00.00 kswapd0
    142 root      20   0       0      0      0 S   0.0   0.0   0:00.00 ecryptf+
    143 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    144 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/122+
    145 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/124+
    146 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    149 root      20   0       0      0      0 S   0.0   0.0   0:00.06 hwrng
    150 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    152 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    153 root       0 -20       0      0      0 I   0.0   0.0   0:00.15 kworker+
    154 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    159 root      20   0       0      0      0 I   0.0   0.0   0:00.24 kworker+
    165 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    166 root      20   0       0      0      0 I   0.0   0.0   0:00.21 kworker+
    184 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    203 root       0 -20       0      0      0 I   0.0   0.0   0:00.35 kworker+
    219 root       0 -20       0      0      0 I   0.0   0.0   0:00.11 kworker+
    221 root       0 -20       0      0      0 I   0.0   0.0   0:00.09 kworker+
    224 root       0 -20       0      0      0 I   0.0   0.0   0:00.10 kworker+
    225 root       0 -20       0      0      0 I   0.0   0.0   0:00.06 kworker+
    226 root       0 -20       0      0      0 I   0.0   0.0   0:00.18 kworker+
    227 root       0 -20       0      0      0 I   0.0   0.0   0:00.22 kworker+
    228 root       0 -20       0      0      0 I   0.0   0.0   0:00.15 kworker+
    229 root       0 -20       0      0      0 I   0.0   0.0   0:00.03 kworker+
    232 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    233 root       0 -20       0      0      0 I   0.0   0.0   0:00.07 kworker+
    234 root       0 -20       0      0      0 I   0.0   0.0   0:00.04 kworker+
    235 root       0 -20       0      0      0 I   0.0   0.0   0:00.05 kworker+
    236 root       0 -20       0      0      0 I   0.0   0.0   0:00.11 kworker+
    284 root     -51   0       0      0      0 S   0.0   0.0   0:02.33 irq/153+
    288 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/154+
    290 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    291 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    292 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    293 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    314 root      20   0       0      0      0 S   0.0   0.0   0:00.33 jbd2/nv+
    315 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    355 root      19  -1  273308 155856 154168 S   0.0   0.5   0:07.18 systemd+
    409 root      20   0   27196   7240   4676 S   0.0   0.0   0:00.25 systemd+
    439 root      20   0       0      0      0 I   0.0   0.0   0:02.14 kworker+
    441 root      20   0       0      0      0 I   0.0   0.0   0:03.49 kworker+
    452 root      20   0       0      0      0 I   0.0   0.0   0:02.18 kworker+
    522 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    523 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/173+
    533 root     -51   0       0      0      0 S   0.0   0.0   0:00.60 irq/174+
    534 root     -51   0       0      0      0 S   0.0   0.0   0:00.01 irq/175+
    535 root     -51   0       0      0      0 S   0.0   0.0   0:00.12 irq/176+
    536 root     -51   0       0      0      0 S   0.0   0.0   0:00.01 irq/177+
    537 root     -51   0       0      0      0 S   0.0   0.0   0:00.04 irq/178+
    538 root     -51   0       0      0      0 S   0.0   0.0   0:00.02 irq/179+
    539 root     -51   0       0      0      0 S   0.0   0.0   0:00.06 irq/180+
    540 root     -51   0       0      0      0 S   0.0   0.0   0:00.01 irq/181+
    541 root     -51   0       0      0      0 S   0.0   0.0   0:00.12 irq/182+
    542 root     -51   0       0      0      0 S   0.0   0.0   0:00.02 irq/183+
    543 root     -51   0       0      0      0 S   0.0   0.0   0:00.05 irq/184+
    544 root     -51   0       0      0      0 S   0.0   0.0   0:00.01 irq/185+
    545 root     -51   0       0      0      0 S   0.0   0.0   0:00.04 irq/186+
    546 root     -51   0       0      0      0 S   0.0   0.0   0:00.03 irq/187+
    547 root     -51   0       0      0      0 S   0.0   0.0   0:00.03 irq/188+
    548 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/189+
    549 root      20   0       0      0      0 S   0.0   0.0   0:00.00 nv_queue
    550 root      20   0       0      0      0 S   0.0   0.0   0:00.15 nv_mem_+
    551 root      20   0       0      0      0 S   0.0   0.0   0:00.00 nv_mem_+
    552 root      20   0       0      0      0 S   0.0   0.0   0:00.10 nv_mem_+
    553 root      20   0       0      0      0 S   0.0   0.0   0:00.00 nv_queue
    554 root      20   0       0      0      0 S   0.0   0.0   0:00.00 nv_open+
    556 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    565 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/16-+
    583 root       0 -20       0      0      0 I   0.0   0.0   0:02.02 kworker+
    613 systemd+  20   0   14836   6880   6040 S   0.0   0.0   0:04.95 systemd+
    614 systemd+  20   0   26600  14964   9552 S   0.0   0.0   0:00.23 systemd+
    615 systemd+  20   0   89388   7464   6536 S   0.0   0.0   0:00.06 systemd+
    635 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
    640 root      20   0       0      0      0 S   0.0   0.0   0:00.00 nvidia-+
    641 root      20   0       0      0      0 S   0.0   0.0   0:00.00 nvidia-+
    643 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/190+
    644 root      20   0       0      0      0 S   0.0   0.0   0:00.00 nvidia
    645 root      20   0       0      0      0 S   0.0   0.0   0:00.22 nv_queue
    646 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 card1-c+
    647 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 card1-c+
    648 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 card1-c+
    649 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 card1-c+
    705 root      20   0  242868   8072   7024 S   0.0   0.0   0:00.35 account+
    706 root      20   0    2816   2092   1896 S   0.0   0.0   0:00.06 acpid
    709 avahi     20   0    7712   4224   3776 S   0.0   0.0   0:00.15 avahi-d+
    710 root      20   0   10608   5464   4968 S   0.0   0.0   0:00.03 bluetoo+
    712 root      20   0   12348   3204   2948 S   0.0   0.0   0:00.00 cron
    713 message+  20   0   11260   7112   4232 S   0.0   0.0   0:01.10 dbus-da+
    715 root      20   0  338052  19980  16320 S   0.0   0.1   0:00.93 Network+
    720 root      20   0   82836   4136   3672 S   0.0   0.0   0:00.53 irqbala+
    723 root      20   0   44084  21740  11960 S   0.0   0.1   0:00.05 network+
    725 root      20   0  245412  11016   7600 S   0.0   0.0   0:00.98 polkitd
    727 root      20   0  242968   8140   7292 S   0.0   0.0   0:00.02 power-p+
    729 syslog    20   0  222404   6268   4464 S   0.0   0.0   0:00.44 rsyslogd
    734 root      20   0 2885964  44600  26844 S   0.0   0.1   0:06.72 snapd
    738 root      20   0  239412   7148   6360 S   0.0   0.0   0:00.03 switche+
    742 root      20   0   48280   8264   6992 S   0.0   0.0   0:00.16 systemd+
    743 root      20   0  279100  11144  10000 S   0.0   0.0   0:00.92 thermald
    746 root      20   0  393244  13620  10704 S   0.0   0.0   0:00.13 udisksd
    747 root      20   0   17828  11876   9740 S   0.0   0.0   0:00.04 wpa_sup+
    767 avahi     20   0    7444   1812   1476 S   0.0   0.0   0:00.00 avahi-d+
    789 root      20   0  317984  12612  10620 S   0.0   0.0   0:00.04 ModemMa+
    855 root      20   0   76104  14196  11676 S   0.0   0.0   0:00.01 cupsd
    860 root      20   0  121080  24000  15156 S   0.0   0.1   0:00.02 unatten+
    864 root      20   0 2830112  64544  33112 S   0.0   0.2   0:08.67 contain+
    893 root      20   0  245216   9396   7924 S   0.0   0.0   0:00.17 upowerd
    975 root     -51   0       0      0      0 S   0.0   0.0   0:00.09 irq/192+
    989 root      20   0       0      0      0 S   0.0   0.0   0:00.00 UVM glo+
    992 root      20   0       0      0      0 S   0.0   0.0   0:00.00 UVM def+
    993 root      20   0       0      0      0 S   0.0   0.0   0:00.00 UVM Too+
   1048 nvidia-+  20   0    3420   2260   2072 S   0.0   0.0   0:00.00 nvidia-+
   1067 root      20   0  244232   9320   8104 S   0.0   0.0   0:00.04 gdm3
   1240 rtkit     21   1  154004   3448   3132 S   0.0   0.0   0:00.07 rtkit-d+
   1503 root      20   0  376000  51888  19320 S   0.0   0.2   0:05.65 package+
   1620 colord    20   0  248212  13700   9976 S   0.0   0.0   0:00.05 colord
   1747 root      20   0  172080  11560   9944 S   0.0   0.0   0:00.04 cups-br+
   1751 root      20   0 3278624  96604  60496 S   0.0   0.3   0:03.97 dockerd
   1763 kernoops  20   0   13100   2384   1904 S   0.0   0.0   0:00.00 kernelo+
   1767 kernoops  20   0   13100   2384   1900 S   0.0   0.0   0:00.00 kernelo+
   2028 root      20   0  321052  11500   9624 S   0.0   0.0   0:00.05 gdm-ses+
   2036 user      20   0   18108  10996   8224 S   0.0   0.0   0:00.59 systemd
   2037 user      20   0  170180   6004   1708 S   0.0   0.0   0:00.00 (sd-pam)
   2043 user       9 -11   42708   7168   5836 S   0.0   0.0   0:00.02 pipewire
   2044 user      20   0   26460   7004   5752 S   0.0   0.0   0:00.03 pipewir+
   2045 user       9 -11 2582768  29672  21240 S   0.0   0.1   0:12.84 pulseau+
   2055 user      20   0  243756   7980   6852 S   0.0   0.0   0:00.05 gnome-k+
   2059 user      20   0    9876   6084   4184 S   0.0   0.0   0:00.50 dbus-da+
   2086 user      20   0  539768   7836   6956 S   0.0   0.0   0:00.05 xdg-doc+
   2090 user      20   0  239008   6608   6008 S   0.0   0.0   0:00.01 xdg-per+
   2096 root      20   0    2796   1996   1880 S   0.0   0.0   0:00.00 fusermo+
   2111 root      10 -10       0      0      0 S   0.0   0.0   0:00.00 krfcommd
   2117 user      20   0  165292   6212   5636 S   0.0   0.0   0:00.00 gdm-x-s+
   2119 user      20   0   26.7g 196692 127792 S   0.0   0.6   0:58.63 Xorg
   2155 root      20   0       0      0      0 S   0.0   0.0   0:00.00 nvidia-+
   2237 user      20   0  225904  15896  13984 S   0.0   0.0   0:00.07 gnome-s+
   2323 user      20   0  309788   8468   7528 S   0.0   0.0   0:00.00 at-spi-+
   2329 user      20   0    8564   4712   4068 S   0.0   0.0   0:00.04 dbus-da+
   2351 user      20   0   94772   5500   5040 S   0.0   0.0   0:00.00 gnome-s+
   2361 user      20   0  243608   8292   7264 S   0.0   0.0   0:00.03 gvfsd
   2368 user      20   0  380904   6972   6072 S   0.0   0.0   0:00.01 gvfsd-f+
   2371 user      20   0  522152  17964  14940 S   0.0   0.1   0:00.12 gnome-s+
   2444 user      20   0   47740  14488  12776 S   0.0   0.0   0:00.10 snapd-d+
   2512 user      20   0 1098004 127764 100916 S   0.0   0.4   0:00.50 snapd-d+
   2515 user      20   0  583116  21324  18168 S   0.0   0.1   0:00.03 gnome-s+
   2523 user      20   0  395116  25904  22012 S   0.0   0.1   0:00.02 evoluti+
   2529 user      20   0  599364  41044  33188 S   0.0   0.1   0:00.03 goa-dae+
   2530 user      20   0  157060   6152   5432 S   0.0   0.0   0:00.00 dconf-s+
   2539 user      20   0  843364  31268  26648 S   0.0   0.1   0:00.05 evoluti+
   2541 user      20   0  341264  15528  13432 S   0.0   0.0   0:00.04 goa-ide+
   2543 user      20   0  318912  10804   8604 S   0.0   0.0   0:00.37 gvfs-ud+
   2554 user      20   0  318072   8312   7104 S   0.0   0.0   0:00.19 gvfs-af+
   2559 user      20   0  240400   7280   6376 S   0.0   0.0   0:00.01 gvfs-gp+
   2565 user      20   0  239320   6836   6104 S   0.0   0.0   0:00.00 gvfs-mt+
   2572 user      20   0  239496   6804   6040 S   0.0   0.0   0:00.01 gvfs-go+
   2576 user      20   0  749004  29192  25324 S   0.0   0.1   0:00.02 evoluti+
   2610 user      20   0  317724   9416   7908 S   0.0   0.0   0:00.05 gvfsd-t+
   2620 user      20   0 2868496  28496  22796 S   0.0   0.1   0:00.08 gjs
   2622 user      20   0  162768   8376   7452 S   0.0   0.0   0:00.11 at-spi2+
   2643 user      20   0    2892   1756   1652 S   0.0   0.0   0:00.00 sh
   2644 user      20   0  313288   7036   6300 S   0.0   0.0   0:00.00 gsd-a11+
   2646 user      20   0  466444  29160  21112 S   0.0   0.1   0:00.10 gsd-col+
   2647 user      20   0  318344  12404   7032 S   0.0   0.0   0:01.96 ibus-da+
   2648 user      20   0  378332  16524  14384 S   0.0   0.1   0:00.00 gsd-dat+
   2650 user      20   0  314784   8300   7244 S   0.0   0.0   0:00.22 gsd-hou+
   2653 user      20   0  344344  24968  17528 S   0.0   0.1   0:00.07 gsd-key+
   2655 user      20   0  933604  30116  21792 S   0.0   0.1   0:00.17 gsd-med+
   2657 user      20   0  527964  27916  20084 S   0.0   0.1   0:00.12 gsd-pow+
   2662 user      20   0  252736  11468   9876 S   0.0   0.0   0:00.00 gsd-pri+
   2664 user      20   0  460720   7008   6160 S   0.0   0.0   0:00.00 gsd-rfk+
   2667 user      20   0  239152   6568   5908 S   0.0   0.0   0:00.00 gsd-scr+
   2669 user      20   0  468940  11316   9184 S   0.0   0.0   0:00.18 gsd-sha+
   2674 user      20   0  315168   8488   7428 S   0.0   0.0   0:00.00 gsd-sma+
   2679 user      20   0  766524  68396  51764 S   0.0   0.2   0:00.15 evoluti+
   2680 user      20   0  322204   9952   8668 S   0.0   0.0   0:00.00 gsd-sou+
   2682 user      20   0  270956  25124  17412 S   0.0   0.1   0:00.09 gsd-wac+
   2688 user      20   0  346392  27312  19064 S   0.0   0.1   0:00.12 gsd-xse+
   2694 user      20   0  626584  14456  11600 S   0.0   0.0   0:00.20 xdg-des+
   2705 user      20   0  232280   7752   6120 S   0.0   0.0   0:00.00 gsd-dis+
   2736 user      20   0  240176   7528   6744 S   0.0   0.0   0:00.00 ibus-dc+
   2737 user      20   0  275460  30088  18368 S   0.0   0.1   0:01.10 ibus-ex+
   2739 user      20   0  197108  25140  17824 S   0.0   0.1   0:00.07 ibus-x11
   2742 user      20   0  240124   7644   6912 S   0.0   0.0   0:00.02 ibus-po+
   2747 user      20   0 1997432 121092  93948 S   0.0   0.4   0:00.50 xdg-des+
   2751 user      20   0  345224  15168  13108 S   0.0   0.0   0:00.00 gsd-pri+
   2812 user      20   0  866068 199052  58808 S   0.0   0.6   0:06.14 snap-st+
   2914 user      20   0 3007880  28404  22924 S   0.0   0.1   0:00.06 gjs
   2936 user      20   0  166344   7496   6620 S   0.0   0.0   0:00.53 ibus-en+
   2941 user      39  19  650708  34288  23024 S   0.0   0.1   0:00.34 tracker+
   3004 user      20   0  345088  26160  18892 S   0.0   0.1   0:00.10 xdg-des+
   3109 root      20   0  411288  46120  24440 S   0.0   0.1   0:00.65 fwupd
   3137 user      20   0  165872   6732   6088 S   0.0   0.0   0:00.00 gvfsd-m+
   4117 root      20   0       0      0      0 I   0.0   0.0   0:00.35 kworker+
   4435 root      20   0       0      0      0 I   0.0   0.0   0:00.62 kworker+
   5442 user      20   0  421776  33324  25108 S   0.0   0.1   0:00.25 update-+
   5481 user      20   0 1392.2g 208304 136624 S   0.0   0.6   0:14.89 Discord
   5564 user      20   0   32.2g  50328  41688 S   0.0   0.2   0:00.02 Discord
   5565 user      20   0   32.2g  50004  41428 S   0.0   0.2   0:00.01 Discord
   5577 user      20   0   32.0g   3484   3136 S   0.0   0.0   0:00.00 chrome_+
   5621 user      20   0   32.7g 166156 114288 S   0.0   0.5   0:03.36 Discord
   5645 user      20   0   32.4g  82188  67964 S   0.0   0.3   0:01.88 Discord
   5728 user      20   0 1413.7g 450680 172740 S   0.0   1.4   0:56.14 Discord
   5767 user      20   0   32.5g  61156  51668 S   0.0   0.2   0:00.37 Discord
